Model,Trial,CAN_ID,Frame_Data_Hex,LLM_Response,t_llm_ms,success
gemini-3.6-flash,26,0x27c,2e4f82ab8479ff16,"```json
{
  ""interpretation"": ""Static frame payload. Byte 0: System/Module status code (0x2E); Bytes 1-2: Static 16-bit signal value (0x4F82); Bytes 3-4: Static 16-bit signal value (0xAB84); Byte 5: Configuration value (0",14157.0,True
gemini-3.6-flash,27,0x29b,2e4f82ab8479ff16,"```json
{
  ""interpretation"": ""Bytes 0-7 contain static payload data (2E 4F 82 AB 84 79 FF 16) observed consistently across multiple CAN IDs. Byte 0 (0x2E) represents a static module identifier or status byte; Byte 6 (0xFF) represents unused/disabled status flags; Bytes 1-5 hold constant sensor calibration or payload data."",
  ""rule"": {
    ""byteIdx"": 0,
    ""bitMask"": ""0xFF"",
    ""scale"": 1.0,
    ""offset"": 0.0
  },
  ""confidence"": 0.50
}
```",4589.0,True
gemini-3.6-flash,28,0x2a7,2e4f82ab8479ff16,"```json
{
  ""interpretation"": ""Bytes 0-1: 16-bit Big-Endian signal (0x2E4F = 11855). Bytes 2-3: Unsigned 16-bit integer (0x82AB = 33451). Bytes 4-5: Unsigned 16-bit integer (0x8479 = 33913). Byte 6: Status/padding byte (0xFF). Byte 7: Checksum or rolling counter (0x16). Payload remains static across different CAN IDs."",
  ""rule"": {
    ""byteIdx"": 0,
    ""bitMask"": ""0xFF"",
    ""scale"": 1.0,
    ""offset"": 0.0
  },
  ""confidence"": 0.35
}
```",8950.0,True
gemini-3.6-flash,29,0x2ba,2e4f82ab8479ff16,"```json
{
  ""interpretation"": ""B0: Mode/Status flags (0x2E). B1-B2: Primary signal (16-bit big-endian unsigned, 0x4F82 = 20354, possible pressure/speed). B3-B4: Secondary signal (16-bit big-endian, 0xAB84 = 43908). B5: Temperature or auxiliary sensor (0x79 = 121). B6: Unused/Padding (0xFF). B7: Counter/Checksum (0x16). Payload remains static across observed messages."",
  ""rule"": {
    ""byteIdx"": 1,
    ""bitMask",6757.0,True
deepseek-v4-pro,0,0x3de,2e4f82ab8479ff16,"We are asked to analyze a CAN frame: ID 0x3de, DLC 8, data bytes: 2e 4f 82 ab 84 79 ff 16. Only one frame given, no additional context. Need to interpret each byte, suggest decoding rule, and confidence.

Given the data, I'll try to see if any patterns emerge. However, we have only one frame, so interpretation is speculative. The ID 0x3de doesn't provide industry standard meaning (like 0x123 for J1939 etc). It's an 11-bit ID? 0x3de is 990 in decimal. Not a typical OBD-II PID response ID. Could b",20191.0,True
deepseek-v4-pro,1,0x40a,2e4f82ab8479ff16,"We are asked to analyze the CAN frame with ID 0x40a (DLC: 8) and data bytes: 2e 4f 82 ab 84 79 ff 16. We also see a recent frame for ID 0x3de with the same data. That suggests that maybe both IDs carry the same payload, or it's a coincidence. But the focus is on 0x40a.

We need to provide an interpretation, a decoding rule (byte index, bit mask, scale, offset), and confidence.

First, observe the data bytes: 2e, 4f, 82, ab, 84, 79, ff, 16. Let's convert to decimal:
byte0: 0x2e = 46
byte1: 0x4f =",17964.0,True
deepseek-v4-pro,2,0x430,2e4f82ab8479ff16,"We are given a CAN frame with ID 0x430, DLC 8, data: 2e4f82ab8479ff16. The recent frames show the same data for different IDs (0x3de, 0x40a, 0x430) suggesting that maybe this data is not unique to one ID, but they all have the exact same data bytes. This might indicate a broadcast or a common sensor value, or perhaps a mistake. Since the user asks to analyze the frame for ID 0x430, we focus on that. The data is 8 bytes: 0x2e, 0x4f, 0x82, 0xab, 0x84, 0x79, 0xff, 0x16. We need to propose an interp",17783.0,True
deepseek-v4-pro,3,0x457,2e4f82ab8479ff16,"We are given a CAN frame: CAN ID 0x457, DLC 8, data = [2e 4f 82 ab 84 79 ff 16]. Recent frames for other IDs show the same data pattern, but they are different IDs (0x3de, 0x40a, 0x430, 0x457). However, the request is to analyze the specific frame for ID 0x457. So we should focus on that ID.

Data bytes: 2e 4f 82 ab 84 79 ff 16 (hex). 8 bytes.

We need to interpret each byte's likely meaning. Without additional context, we can only guess based on common automotive signals. Often CAN frames conta",18661.0,True
deepseek-v4-pro,4,0x47e,2e4f82ab8479ff16,"We are asked to analyze a CAN frame with ID 0x47e, DLC=8, data [2e 4f 82 ab 84 79 ff 16]. Also provided recent frames for this same data but different IDs: 0x3de, 0x40a, 0x430, 0x457, 0x47e. They all have identical data. This suggests that the same message data is being sent on multiple IDs, which might indicate that these IDs are related, perhaps a multi-frame message or a repeated signal. However, the problem only asks to analyze the frame for ID 0x47e. Since data is identical across IDs, the ",19661.0,True
deepseek-v4-pro,5,0x4a7,2e4f82ab8479ff16,"We are asked to analyze a CAN frame. The current frame is ID=0x4a7, DLC=8, data=[2e4f82ab8479ff16]. However, there's a list of ""Recent frames for this ID:"" but they actually show frames with different IDs: 0x3de, 0x40a, 0x430, 0x457, 0x47e, and finally 0x4a7. All have the exact same data: [2e4f82ab8479ff16]. This is interesting: different CAN IDs are transmitting identical data payloads within a short time window? Or perhaps it's a mistake: the user says ""Recent frames for this ID:"" but then lis",18810.0,True
deepseek-v4-pro,6,0x4d1,2e4f82ab8479ff16,"We are asked to analyze a CAN frame with ID 0x4d1. The data bytes are the same across several IDs: 2e4f82ab8479ff16. The frame we focus on is ID=0x4d1 DLC=8 data=[2e4f82ab8479ff16]. The other frames listed are different IDs with the same data. That suggests that this data payload might be a common message or a broadcast that multiple ECUs receive, or perhaps the capture is showing different IDs but the same data payload coincidentally? Possibly these IDs are related? But the task is to analyze t",18100.0,True
deepseek-v4-pro,7,0x4f8,2e4f82ab8479ff16,"We are asked to analyze a CAN frame. The given frame: CAN ID 0x4f8, DLC 8, data = [2e 4f 82 ab 84 79 ff 16]. But the ""Recent frames for this ID"" shows a list of frames with different IDs but identical data: all have data = [2e 4f 82 ab 84 79 ff 16] and various CAN IDs (0x3de, 0x40a, 0x430, 0x457, 0x47e, 0x4a7, 0x4d1, 0x4f8). This is odd: the ""Recent frames for this ID"" should be frames with ID 0x4f8, but instead it lists frames with different IDs but same data. Perhaps it's a mislabel, or it's s",18010.0,True
deepseek-v4-pro,8,0x51d,2e4f82ab8479ff16,"We are given a CAN frame with ID 0x51d and data bytes: 2e 4f 82 ab 84 79 ff 16. The same data appears across multiple IDs, which is unusual. Typically, different IDs have different data. Here, the same 8-byte payload is repeated across IDs: 0x3de, 0x40a, 0x430, 0x457, 0x47e, 0x4a7, 0x4d1, 0x4f8, 0x51d. They all have exactly the same data: [2e4f82ab8479ff16]. This might indicate some kind of synchronization or common signal. However, the task is to analyze the frame 0x51d and suggest an interpret",18401.0,True
deepseek-v4-pro,9,0x544,2e4f82ab8479ff16,"We are asked to analyze a CAN frame with ID 0x544 and data bytes: 2e 4f 82 ab 84 79 ff 16. The recent frames list shows many different IDs but all have the exact same data payload: [2e4f82ab8479ff16]. This suggests that the data is not specific to ID 0x544, but rather this same payload appears across many IDs. Maybe it's a broadcast message or something like a diagnostic message. However, the user only asks to analyze the frame with ID 0x544, but the context shows the same data on other IDs. Tha",18890.0,True
deepseek-v4-pro,10,0x56b,2e4f82ab8479ff16,"We are asked to analyze a CAN frame with ID 0x56b, data = [2e4f82ab8479ff16] and provide interpretation, rule, and confidence. The user also shows recent frames, but they all have different IDs (0x3de, 0x40a, etc.) yet identical data bytes: [2e4f82ab8479ff16]. This is odd: the same data across multiple IDs? That might indicate a test or some pattern, but the user might have provided that as context. The current frame to analyze is ID=0x56b with the same data. So the data bytes are the same acros",19186.0,True
deepseek-v4-pro,11,0x594,2e4f82ab8479ff16,"We are given a CAN frame with ID 0x594 and data bytes: 2e 4f 82 ab 84 79 ff 16. The recent frames for ""this ID"" actually show a list of different CAN IDs (0x3de, 0x40a, etc.) but all have the same data: 2e 4f 82 ab 84 79 ff 16. That is odd. The prompt says ""Recent frames for this ID:"" but then lists many different IDs with the same data. It might be a mistake, or maybe they are showing a sequence of frames across different IDs that all contain the same payload? Usually, CAN IDs are different mes",16699.0,True
deepseek-v4-pro,12,0x5b7,2e4f82ab8479ff16,"We are asked to analyze a CAN frame and suggest interpretations. The given frame has CAN ID 0x5b7 (DLC: 8) with data bytes: [2e 4f 82 ab 84 79 ff 16] timestamp 1784980283322343. However, the recent frames listed have different IDs but all have the same data payload: [2e4f82ab8479ff16]. That's odd: multiple different IDs with the exact same data payload at different timestamps. The data is identical across many IDs. This might indicate that the data is not varying with ID, or perhaps these are al",16768.0,True
deepseek-v4-pro,13,0x5da,2e4f82ab8479ff16,"We are asked to analyze a CAN frame with ID 0x5da and data bytes: 2e 4f 82 ab 84 79 ff 16. Also given recent frames for other IDs that all have the exact same data payload: 2e4f82ab8479ff16. This is peculiar: many different IDs transmit the identical data payload. This could indicate that the data is not specific to a single source or that it's a broadcast of some common sensor data, or maybe it's a diagnostic response or some network management. But we are to interpret the given frame with ID 0",19006.0,True
deepseek-v4-pro,14,0x605,2e4f82ab8479ff16,"{
  ""interpretation"": ""Static data observed across multiple CAN IDs; likely a constant identifier, configuration parameter, or security payload (e.g., challenge response). No dynamic signal change detected, so no scaling or offset can be inferred."",
  ""rule"": {
    ""byteIdx"": 0,
    ""bitMask"": ""0xFFFFFFFFFFFFFFFF"",
    ""scale"": 1.0,
    ""offset"": 0.0
  },
  ""confidence"": 0.1
}",17846.0,True
deepseek-v4-pro,15,0x62b,2e4f82ab8479ff16,"We are given: CAN ID 0x62b, DLC=8, data=[2e4f82ab8479ff16]. Also shown are ""Recent frames for this ID"", but notice they have different IDs (0x3de, 0x40a, ... up to 0x605, then 0x62b). All those frames have exactly the same data bytes: [2e4f82ab8479ff16]. That's interesting: different IDs, same data. This suggests that these IDs might be from a range and the data is the same across them. Possibly these IDs are transmit IDs from different ECUs sending the same message? Or maybe a bug in the loggin",17039.0,True
deepseek-v4-pro,16,0x64f,2e4f82ab8479ff16,"We are asked to analyze a CAN frame with ID 0x64f and data [2e4f82ab8479ff16]. However, the user provides recent frames for this ID (0x64f) but actually lists many other IDs with the same payload! The list shows IDs: 0x3de, 0x40a, 0x430, ... up to 0x64f, all with exactly the same data bytes: [2e4f82ab8479ff16]. The timestamps are sequential, indicating these are consecutive frames on the bus, but with different IDs. This is unusual: multiple IDs transmitting identical data. Perhaps it's a repeti",18274.0,True
deepseek-v4-pro,17,0x675,2e4f82ab8479ff16,"We are asked to analyze CAN frame with ID 0x675 data=[2e4f82ab8479ff16]. Also provided recent frames for this ID from different IDs but with same data payload. Actually the prompt shows the same data bytes for multiple IDs, suggesting they are the same frame being transmitted with different IDs? That seems odd. The data bytes are exactly the same: 2e4f82ab8479ff16. So it's the same data payload appearing across many different IDs. This might indicate a replay or a common data structure across di",20287.0,True
deepseek-v4-pro,18,0x6a0,2e4f82ab8479ff16,"We are given a single CAN frame with ID 0x6a0, DLC 8, data bytes: 2e 4f 82 ab 84 79 ff 16. The ""recent frames"" list shows many different IDs (0x3de, 0x40a, etc.) but all have the exact same 8-byte data payload. This is unusual: typically, a specific ID carries data that changes over time, but here many different IDs all carry identical payload. Possibly this is a broadcast from a single source? Or maybe it's a simulation or a dataset where the same data is being logged for multiple IDs? The data",18985.0,True
deepseek-v4-pro,19,0x6c8,2e4f82ab8479ff16,"We are asked to analyze a CAN frame with ID 0x6c8 and data bytes [2e4f82ab8479ff16]. The user also provides a list of ""recent frames for this ID"" but those are actually for different IDs (0x3de, 0x40a, ... up to 0x6c8), each with the exact same data payload [2e4f82ab8479ff16] and increasing timestamps. This suggests that many different CAN IDs are broadcasting the same data? That's unusual. Possibly the user has given the history of this specific data payload across different IDs as they appear ",18338.0,True
deepseek-v4-pro,20,0x6ef,2e4f82ab8479ff16,"We are given a CAN frame with ID 0x6ef and data: 2e4f82ab8479ff16. But interestingly, the recent frames listed for this ID show different IDs, not 0x6ef. The user says ""Recent frames for this ID:"" but then lists IDs like 0x3de, 0x40a, etc. That seems inconsistent. Perhaps they meant recent frames with the same data pattern? All listed frames have exactly the same data: [2e4f82ab8479ff16] across different IDs. So it appears that the same data payload appears on multiple IDs across time. This sugg",18091.0,True
deepseek-v4-pro,21,0x715,2e4f82ab8479ff16,"We are asked to analyze a CAN frame with ID 0x715. The data bytes are: 0x2e, 0x4f, 0x82, 0xab, 0x84, 0x79, 0xff, 0x16. The user also provides recent frames for other IDs, but all those IDs show exactly the same data bytes? Actually, the ""recent frames for this ID"" seems misleading: they list many IDs (0x3de, 0x40a, ...) all with the exact same data payload [2e4f82ab8479ff16]. This is unusual. Typically, CAN frames have unique IDs; each ID would have its own data. Here, they show many different I",19142.0,True
deepseek-v4-pro,22,0x73c,2e4f82ab8479ff16,"We are asked to analyze a CAN frame. The provided frame has ID 0x73c, data: 2e4f82ab8479ff16. However, the ""recent frames for this ID"" actually show different IDs (0x3de, 0x40a, etc.), but all have the same data bytes. It seems the user might be showing frames that have the same data payload but different IDs? Possibly indicating that these frames are from different sources but containing the same data pattern. The instruction says ""Analyze the following CAN frame and suggest an interpretation"" ",18815.0,True
deepseek-v4-pro,23,0x764,2e4f82ab8479ff16,"We are given a CAN frame with ID 0x764 (DLC: 8) and data bytes: [2e4f82ab8479ff16] (hex). The timestamp is provided. Then there is a list of ""Recent frames for this ID"" but they show different IDs (0x3de, 0x40a, ... 0x6c8) all with the exact same data [2e4f82ab8479ff16] and different timestamps. That seems suspicious: they say ""Recent frames for this ID:"" but list IDs that are not 0x764. It could be a mislabeling, or it might mean that the same data payload appears across many different IDs, sug",19008.0,True
deepseek-v4-pro,24,0x78c,2e4f82ab8479ff16,"We are asked to analyze the CAN frame: ID 0x78c, DLC=8, data=[2e4f82ab8479ff16]. However, the recent frames show many IDs with identical data but different IDs. This is odd: all these IDs have the same 8-byte payload: 2e 4f 82 ab 84 79 ff 16. The provided frame has ID=0x78c with same data. So it's the same data across many IDs? That suggests either a broadcast message or some logging error. But we focus on the data itself.

We need to interpret the bytes. The data: 2e 4f 82 ab 84 79 ff 16. Let's",16950.0,True
deepseek-v4-pro,25,0x7b0,2e4f82ab8479ff16,"We are asked to analyze a CAN frame. The target frame: ID=0x7b0, data=[2e4f82ab8479ff16] (hex: 2e 4f 82 ab 84 79 ff 16). It also provides ""Recent frames for this ID"" but the listed frames have different IDs, e.g., 0x3de, 0x40a, etc., all with the exact same data payload! That's odd: they show many IDs all with the same data bytes ""2e4f82ab8479ff16"". Possibly a mislabel: maybe these are not recent frames for 0x7b0, but from a log where different IDs share the same data pattern? Or maybe it's a li",18477.0,True
deepseek-v4-pro,26,0x7d6,2e4f82ab8479ff16,"We are analyzing a CAN frame with ID 0x7d6, but the provided ""Recent frames for this ID"" list shows different IDs (0x3de, 0x40a, etc.) all with the exact same data [2e4f82ab8479ff16]. That suggests the data pattern is identical across many IDs. The prompt says ""Recent frames for this ID:"" but lists different IDs. It might be a mistake: maybe the user meant to show frames with the same ID 0x7d6 but listed different IDs. Or it's showing that many IDs share the same data, which could indicate a fix",24087.0,True
deepseek-v4-pro,27,0x008,2e4f82ab8479ff16,"We are given a CAN frame with ID 0x008 and data: 2e4f82ab8479ff16. But the ""recent frames"" show many different IDs (0x3de, 0x40a, etc.) all with the exact same data: 2e4f82ab8479ff16. That's suspicious. The task is to analyze the CAN frame (ID 0x008) and suggest an interpretation. But the recent frames have different IDs but same data. This could be a mislabeled list, or maybe the same data appears on many IDs? In CAN, different IDs typically carry different signals. However, if the same data ap",19035.0,True
deepseek-v4-pro,28,0x030,2e4f82ab8479ff16,"We are asked to analyze a CAN frame with ID 0x030, DLC=8, data=[2e4f82ab8479ff16]. The user also provided a list of ""Recent frames for this ID"", but note: those recent frames show different IDs (0x3de, 0x40a, etc.) but with the exact same data bytes! That's unusual. It might be a mistake: the prompt says ""Recent frames for this ID:"" but then lists IDs like 0x3de, etc. Possibly they meant recent frames with same data but different IDs? Or it's an error. The data payload is identical across all th",18293.0,True
deepseek-v4-pro,29,0x056,2e4f82ab8479ff16,"We are asked to analyze a CAN frame with ID 0x056 and data bytes: `2e4f82ab8479ff16` (hex). The ""recent frames"" listed are actually a sequence of frames with different CAN IDs (0x3de, 0x40a, 0x430, etc.) but all have the exact same data payload `2e4f82ab8479ff16`. This suggests that the data is static across many IDs, which is odd. Possibly a misinterpretation: the user provided a list of recent frames for the same ID? Actually, the prompt says: ""Recent frames for this ID:"" and then lists many d",18457.0,True
claude-sonnet-5,0,0x100,2e4f82ab8479ff16,"```json
{
  ""interpretation"": ""Single sample only, no repetition to confirm signal boundaries. Byte0 (0x2E) may be a counter/mode flag; Bytes1-2 (0x4F82) and Bytes3-4 (0xABAF... wait recompute) could form 16-bit sensor values; Byte5 (0x79) possibly a status/enum; Byte6 (0xFF) looks like a filler/max value, often padding or 'not available'; Byte7 (0x16) may be a checksum or sequence counter."",
  ""rule"": {
    ""byteIdx"": 0,
    ""bitMask"": ""0xFF"",
    ""scale"": 1.0,
    ""offset"": 0.0
  },
  ""confide",8496.0,True
claude-sonnet-5,1,0x117,2e4f82ab8479ff16,"{""interpretation"": ""Payload is identical across observed frames, suggesting a static configuration/status message rather than a continuously varying sensor value. Byte0 (0x2e) and Byte1 (0x4f) could be a fixed ID or version field; Byte2-3 (0x82ab) may be a fixed parameter or checksum; Byte4-5 (0x8479) possibly a secondary constant field; Byte6 (0xff) looks like a padding/status flag (all bits set); Byte7 (0x16) could be a checksum or counter byte, but no variation seen to confirm. Insufficient d",5403.0,True
claude-sonnet-5,2,0x123,2e4f82ab8479ff16,"{""interpretation"": ""All observed frames (IDs 0x100, 0x117, 0x123) share the identical 8-byte payload [2e 4f 82 ab 84 79 ff 16], despite different CAN IDs and timestamps. This strongly suggests the payload is either a static/constant value (e.g., a fixed configuration, serial number, or padding pattern) rather than a dynamically changing sensor signal. Byte-by-byte: byte0=0x2E, byte1=0x4F, byte2=0x82, byte3=0xAB, byte4=0x84, byte5=0x79, byte6=0xFF (possible flag/status byte, all bits set), byte7=",5652.0,True
claude-sonnet-5,3,0x135,2e4f82ab8479ff16,"{
  ""interpretation"": ""Data payload [2e 4f 82 ab 84 79 ff 16] is identical across multiple different CAN IDs (0x100, 0x117, 0x123, 0x135), strongly suggesting this is static/dummy test data rather than a live encoded signal. No byte varies with time or ID, so no meaningful per-byte signal (counter, checksum, sensor value) can be derived. Byte7 (0x16) could coincidentally look like a counter/checksum but doesn't change here to confirm. Recommend capturing more diverse traffic to identify real sig",6085.0,True
claude-sonnet-5,4,0x143,2e4f82ab8479ff16,"{
  ""interpretation"": ""The data payload (2e4f82ab8479ff16) is identical across multiple different CAN IDs (0x100, 0x117, 0x123, 0x135, 0x143), which strongly suggests this is either static/test bench data, a default initialization frame, or a logging artifact rather than a genuine per-ID signal encoding. Byte-level guess: Byte0=0x2E could be a mode/status flag, Byte1=0x4F and Byte2=0x82 could form a 16-bit sensor value (0x4F82=20354), Byte3=0xAB a counter/checksum, Byte4=0x84 another status, Byt",7404.0,True
claude-sonnet-5,5,0x153,2e4f82ab8479ff16,"```json
{
  ""interpretation"": ""Data payload identical across all IDs (0x100-0x153), suggesting this is either a static/test frame, a heartbeat with fixed payload, or unrelated placeholder data rather than genuine signal encoding. Byte0=0x2e, Byte1=0x4f, Byte2=0x82, Byte3=0xab, Byte4=0x84, Byte5=0x79, Byte6=0xff (likely unused/padding), Byte7=0x16 (possible counter or checksum, but constant here implies static capture)."",
  ""rule"": {
    ""byteIdx"": 7,
    ""bitMask"": ""0xFF"",
    ""scale"": 1.0,
    ",3461.0,True
claude-sonnet-5,6,0x15c,2e4f82ab8479ff16,"{""interpretation"": ""All observed frames (across multiple different CAN IDs) share the exact same 8-byte payload [2e 4f 82 ab 84 79 ff 16], indicating this is likely static/test/placeholder data rather than a live, changing signal. Byte-level meaning cannot be reliably inferred without variation. Possible fixed fields: byte0=0x2e (counter/mode?), byte1-2 (0x4f82) could be a fixed ID or checksum, byte3-4 (0xab84) constant value, byte5=0x79, byte6=0xff (often unused/init), byte7=0x16 (const/checksu",5818.0,True
claude-sonnet-5,7,0x16c,2e4f82ab8479ff16,"```json
{
  ""interpretation"": ""Data payload is byte-for-byte identical across many different CAN IDs (0x100–0x16c), indicating this is likely a static/test pattern, placeholder, or non-signal-bearing frame rather than a genuine encoded signal. Byte values: [0]=0x2e,[1]=0x4f,[2]=0x82,[3]=0xab,[4]=0x84,[5]=0x79,[6]=0xff,[7]=0x16 show no variation with time or ID, so no dynamic signal (counter, checksum, sensor value) can be identified from this sample."",
  ""rule"": {
    ""byteIdx"": 0,
    ""bitMask""",4629.0,True
claude-sonnet-5,8,0x17a,2e4f82ab8479ff16,"```json
{
  ""interpretation"": ""Data payload identical across all IDs and timestamps, suggesting this is a static/test pattern or placeholder frame rather than meaningful sensor data. Bytes likely: [0]=0x2E const, [1]=0x4F const, [2]=0x82 const, [3]=0xAB const, [4]=0x84 const, [5]=0x79 const, [6]=0xFF const, [7]=0x16 const. No variation observed to infer scaling/signal boundaries."",
  ""rule"": {
    ""byteIdx"": 0,
    ""bitMask"": ""0xFF"",
    ""scale"": 1.0,
    ""offset"": 0.0
  },
  ""confidence"": 0.2
}",3115.0,True
claude-sonnet-5,9,0x182,2e4f82ab8479ff16,"```json
{
  ""interpretation"": ""All bytes are identical across many different CAN IDs and timestamps, indicating this is likely a static/test payload (e.g., simulator stub, placeholder, or fixed configuration frame) rather than genuinely encoded signal data. Byte-level meaning cannot be reliably derived since the payload never varies: Byte0=0x2E, Byte1=0x4F, Byte2=0x82, Byte3=0xAB, Byte4=0x84, Byte5=0x79, Byte6=0xFF, Byte7=0x16. No bit/byte shows any correlation with ID or time, so no scaling/phy",4309.0,True
claude-sonnet-5,10,0x18c,2e4f82ab8479ff16,"```json
{
  ""interpretation"": ""Data payload is identical across all CAN IDs and timestamps, suggesting this is either a static/test pattern, a fixed configuration message, or possibly a placeholder/dummy payload rather than genuine sensor data. Byte-level meaning cannot be reliably derived since no variation exists to correlate bytes with changing conditions. Byte0=0x2e, Byte1=0x4f, Byte2=0x82, Byte3=0xab, Byte4=0x84, Byte5=0x79, Byte6=0xff, Byte7=0x16 appear constant across all IDs, indicating ",3960.0,True
claude-sonnet-5,11,0x195,2e4f82ab8479ff16,"```json
{
  ""interpretation"": ""Identical static payload (2e4f82ab8479ff16) observed across many different CAN IDs, suggesting this is either placeholder/test data, a bus replay artifact, or a fixed calibration/status frame rather than genuine sensor data. Byte-level meaning cannot be reliably derived since data never varies: Byte0=0x2E, Byte1=0x4F, Byte2=0x82, Byte3=0xAB, Byte4=0x84, Byte5=0x79, Byte6=0xFF, Byte7=0x16."",
  ""rule"": {
    ""byteIdx"": 0,
    ""bitMask"": ""0xFF"",
    ""scale"": 1.0,
    ",3476.0,True
claude-sonnet-5,12,0x19e,2e4f82ab8479ff16,"```json
{
  ""interpretation"": ""Identical payload (2e4f82ab8479ff16) observed across many different CAN IDs, suggesting this is either static/test data, a placeholder value, or a bus replay artifact rather than a genuine signal-encoded frame. Byte0=0x2e, Byte1=0x4f, Byte2=0x82, Byte3=0xab, Byte4=0x84, Byte5=0x79, Byte6=0xff (likely unused/error flag byte, common 0xFF filler), Byte7=0x16. No variation is present to derive scaling/offset relationships."",
  ""rule"": {
    ""byteIdx"": 0,
    ""bitMask"":",3245.0,True
claude-sonnet-5,13,0x1a6,2e4f82ab8479ff16,"```json
{
  ""interpretation"": ""Data payload [2e4f82ab8479ff16] is identical across all observed CAN IDs (0x100 through 0x1a6), indicating this is likely static/placeholder data, a test pattern, or a capture artifact rather than meaningful per-ID signal data. No byte varies with time or ID, so no real-world parameter (RPM, speed, temperature, etc.) can be inferred. Bytes 6-7 (0xff16) could suggest a fixed trailer/checksum, but without variation across time no scaling can be derived."",
  ""rule"": {",4543.0,True
claude-sonnet-5,14,0x1b2,2e4f82ab8479ff16,"{""interpretation"": ""Data payload is identical (2e4f82ab8479ff16) across many different CAN IDs, indicating this is likely static/test data rather than a real signal encoding. No byte varies with time or ID, so no meaningful scale/offset can be derived. Byte 6 (0xff) may be a padding/error/unused marker, byte 7 (0x16) could be a counter or checksum but shows no variation here to confirm."", ""rule"": {""byteIdx"": 7, ""bitMask"": ""0xFF"", ""scale"": 1.0, ""offset"": 0.0}, ""confidence"": 0.15}",7059.0,True
claude-sonnet-5,15,0x1c4,2e4f82ab8479ff16,"{""interpretation"": ""This data payload [2e4f82ab8479ff16] is identical across many different CAN IDs (0x100 through 0x1c4), which strongly suggests this is either simulated/test bus traffic, a capture artifact, or a static/non-functional payload rather than genuine signal-encoded data. No real per-ID variation is present to derive scaling or bit-field meaning. Byte-by-byte: 0x2e,0x4f,0x82,0xab,0x84,0x79,0xff,0x16 - 0xff in byte6 could be a filler/inactive flag byte, but without variation across t",5097.0,True
claude-sonnet-5,16,0x1d0,2e4f82ab8479ff16,"```json
{
  ""interpretation"": ""All observed frames across many different CAN IDs share the exact same static payload [2e 4f 82 ab 84 79 ff 16], indicating this is likely test/replay/simulated data rather than real bus traffic. No byte varies with time or ID, so no signal boundaries can be inferred. Byte-by-byte guess: B0=0x2e (const/status), B1=0x4f (const), B2=0x82 (const/flags), B3=0xab (const), B4=0x84 (const), B5=0x79 (const), B6=0xff (likely unused/filler), B7=0x16 (const/counter or checksu",4729.0,True
claude-sonnet-5,17,0x1db,2e4f82ab8479ff16,"{""interpretation"": ""All bytes are identical across many different CAN IDs, indicating this is likely static/test/placeholder data rather than a genuine live signal. Byte-level meaning cannot be reliably determined: byte0=0x2e, byte1=0x4f, byte2=0x82, byte3=0xab, byte4=0x84, byte5=0x79, byte6=0xff (possibly unused/max value), byte7=0x16 (possibly counter or checksum, but unchanging here suggests non-functional/test payload)."", ""rule"": {""byteIdx"": 7, ""bitMask"": ""0xFF"", ""scale"": 1.0, ""offset"": 0.0}",4248.0,True
claude-sonnet-5,18,0x1e7,2e4f82ab8479ff16,"```json
{
  ""interpretation"": ""Identical payload (2e4f82ab8479ff16) repeats across many different CAN IDs, suggesting this is either static/test data, a placeholder/dummy frame, or a replayed capture artifact rather than a meaningful signal encoding. Byte-level meaning cannot be reliably determined since data never varies: byte0=0x2e, byte1=0x4f, byte2=0x82, byte3=0xab, byte4=0x84, byte5=0x79, byte6=0xff (possibly unused/init flag), byte7=0x16 (possible counter/checksum but constant here)."",
  """,5743.0,True
claude-sonnet-5,19,0x1f5,2e4f82ab8479ff16,"{""interpretation"": ""All bytes are identical (2e4f82ab8479ff16) across every distinct CAN ID observed, indicating this is likely static/dummy/test payload data rather than a real encoded signal. No byte appears to vary with time or ID, so no meaningful per-byte signal (counter, checksum, sensor value) can be derived from this sample alone."", ""rule"": {""byteIdx"": 0, ""bitMask"": ""0xFF"", ""scale"": 1.0, ""offset"": 0.0}, ""confidence"": 0.1}",4752.0,True
claude-sonnet-5,20,0x202,2e4f82ab8479ff16,"```json
{
  ""interpretation"": ""Data payload is identical (2e4f82ab8479ff16) across many different CAN IDs, suggesting this is either a static/test pattern, a placeholder/fill value, or a bus capture artifact rather than genuine per-ID signal data. No byte varies with ID, so no meaningful per-byte signal can be derived from this sample alone."",
  ""rule"": {
    ""byteIdx"": 0,
    ""bitMask"": ""0xFF"",
    ""scale"": 1.0,
    ""offset"": 0.0
  },
  ""confidence"": 0.1
}
```",3785.0,True
claude-sonnet-5,21,0x20b,2e4f82ab8479ff16,"{""interpretation"": ""Data payload is identical across many different CAN IDs, strongly suggesting this is either static/placeholder test data, a replay artifact, or a bus-wide constant (e.g., padding pattern) rather than a genuine signal-bearing frame. No byte varies with time or ID, so no real fields can be decoded from content alone."", ""rule"": {""byteIdx"": -1, ""bitMask"": ""0x00"", ""scale"": 1.0, ""offset"": 0.0}, ""confidence"": 0.2}",3792.0,True
