Model,Trial,CAN_ID,Frame_Data_Hex,LLM_Response,t_llm_ms,success
claude-sonnet-5,28,0x380,841dc8eb22e02252,"{""interpretation"": ""Identical data payload (84 1d c8 eb 22 e0 22 52) appears across many different CAN IDs, indicating this is likely static/test/placeholder data rather than meaningful sensor values. No byte-level signal can be reliably inferred since the payload doesn't vary with ID or time."", ""rule"": {""byteIdx"": 0, ""bitMask"": ""0xFF"", ""scale"": 1.0, ""offset"": 0.0}, ""confidence"": 0.1}",3483.0,True
claude-sonnet-5,29,0x38a,841dc8eb22e02252,"{""interpretation"": ""All bytes are identical across many different CAN IDs and never change, suggesting this is either static/padding data, a test/fuzzing pattern, or a fixed placeholder payload rather than meaningful signal data. Byte0=0x84,Byte1=0x1d,Byte2=0xc8,Byte3=0xeb,Byte4=0x22,Byte5=0xe0,Byte6=0x22,Byte7=0x52 - no variation observed to infer scaling/semantics."", ""rule"": {""byteIdx"": 0, ""bitMask"": ""0xFF"", ""scale"": 1.0, ""offset"": 0.0}, ""confidence"": 0.1}",5331.0,True
gpt-5.6-sol,0,0x396,841dc8eb22e02252,"{
  ""interpretation"": ""Insufficient variation to identify physical signals. Bytes 0-6 are unknown payload fields and may contain packed multi-byte sensor/status values. Byte 7 may combine status/checksum bits with a 4-bit rolling counter in its low nibble; this is only a hypothesis requiring sequential frames."",
  ""rule"": {
    ""byteIdx"": 7,
    ""bitMask"": ""0x0F"",
    ""scale"": 1.0,
    ""offset"": 0.0
  },
  ""confidence"": 0.08
}",7069.0,True
gpt-5.6-sol,1,0x3a6,841dc8eb22e02252,"{
  ""interpretation"": ""Insufficient variation to infer signals. Byte 0=0x84 unknown/status; byte 1=0x1D unknown; byte 2=0xC8 unknown; byte 3=0xEB unknown; byte 4=0x22 unknown; byte 5=0xE0 unknown; byte 6=0x22 unknown; byte 7=0x52 possibly counter/checksum. Identical payload on IDs 0x396 and 0x3A6 may indicate duplicated/forwarded data rather than normal sensor encoding."",
  ""rule"": {
    ""byteIdx"": 7,
    ""bitMask"": ""0xFF"",
    ""scale"": 1.0,
    ""offset"": 0.0
  },
  ""confidence"": 0.08
}",5455.0,True
gpt-5.6-sol,2,0x3b2,841dc8eb22e02252,"{
  ""interpretation"": ""No changing samples are available, and the identical payload appears under multiple CAN IDs, suggesting a fixed test, diagnostic, or replay pattern rather than normal vehicle signals. Bytes 0-7 should currently be treated as unknown raw values: B0=0x84, B1=0x1D, B2=0xC8, B3=0xEB, B4=0x22, B5=0xE0, B6=0x22, B7=0x52. There is insufficient evidence to identify RPM, temperature, counters, checksums, or endianness."",
  ""rule"": {
    ""byteIdx"": 0,
    ""bitMask"": ""0xFF"",
    ""sca",6176.0,True
gpt-5.6-sol,3,0x3c0,841dc8eb22e02252,"{
  ""interpretation"": ""Bytes 0-7 are 0x84, 0x1D, 0xC8, 0xEB, 0x22, 0xE0, 0x22, 0x52. The identical payload appearing under several CAN IDs suggests a fixed test, discovery, gateway, or diagnostic payload rather than live signals such as RPM or temperature. No byte-level counter or changing physical value is observable; treat each byte as raw/opaque until varying samples are available."",
  ""rule"": {
    ""byteIdx"": 0,
    ""bitMask"": ""0xFF"",
    ""scale"": 1.0,
    ""offset"": 0.0
  },
  ""confidence"": ",5529.0,True
gpt-5.6-sol,4,0x3ce,841dc8eb22e02252,"{""interpretation"":""All bytes are constant across the supplied frames despite changing CAN IDs: B0=0x84, B1=0x1D, B2=0xC8, B3=0xEB, B4=0x22, B5=0xE0, B6=0x22, B7=0x52. They are more likely a repeated opaque payload, identifier/authentication pattern, or diagnostic data than independently changing RPM, temperature, or counter fields. No counter or checksum can be identified from this sample."",""rule"":{""byteIdx"":0,""bitMask"":""0xFF"",""scale"":1.0,""offset"":0.0},""confidence"":0.08}",7847.0,True
gpt-5.6-sol,5,0x3e0,841dc8eb22e02252,"{
  ""interpretation"": ""All eight payload bytes are constant across frames while the CAN IDs change, suggesting a diagnostic/fuzzing probe or replayed static payload rather than live telemetry. Byte 0=0x84, byte 1=0x1D, byte 2=0xC8, byte 3=0xEB, byte 4=0x22, byte 5=0xE0, byte 6=0x22, byte 7=0x52; no RPM, temperature, counter, or checksum can be reliably identified without payload variation. Treat bytes as raw data."",
  ""rule"": {
    ""byteIdx"": 0,
    ""bitMask"": ""0xFF"",
    ""scale"": 1.0,
    ""offs",4809.0,True
gpt-5.6-sol,6,0x3ed,841dc8eb22e02252,"{
  ""interpretation"": ""All observed frames contain the identical payload while the CAN ID changes, suggesting a scan/test pattern rather than live signals. Bytes 0-7 are static raw values: 0x84, 0x1D, 0xC8, 0xEB, 0x22, 0xE0, 0x22, 0x52. No RPM, temperature, rolling counter, or checksum can be reliably identified from this sample."",
  ""rule"": {
    ""byteIdx"": 0,
    ""bitMask"": ""0xFF"",
    ""scale"": 1.0,
    ""offset"": 0.0
  },
  ""confidence"": 0.12
}",4088.0,True
gpt-5.6-sol,7,0x3f9,841dc8eb22e02252,"{
  ""interpretation"": ""Payload is constant across multiple different CAN IDs, so no dynamic signal can be identified. Bytes 0-7 are raw constants: B0=0x84, B1=0x1D, B2=0xC8, B3=0xEB, B4=0x22, B5=0xE0, B6=0x22, B7=0x52. This likely represents a fixed test/diagnostic pattern, identifier, or configuration block rather than RPM, temperature, or a counter."",
  ""rule"": {
    ""byteIdx"": 0,
    ""bitMask"": ""0xFF"",
    ""scale"": 1.0,
    ""offset"": 0.0
  },
  ""confidence"": 0.18
}",6597.0,True
gpt-5.6-sol,8,0x409,841dc8eb22e02252,"{
  ""interpretation"": ""Bytes 0-7 are constant raw values [0x84, 0x1D, 0xC8, 0xEB, 0x22, 0xE0, 0x22, 0x52]. No byte-level physical meaning, counter, or checksum can be inferred because every sample has the same payload and most samples use different CAN IDs. This likely represents a fixed test/signature payload rather than changing RPM or temperature data."",
  ""rule"": {
    ""byteIdx"": 0,
    ""bitMask"": ""0xFF"",
    ""scale"": 1.0,
    ""offset"": 0.0
  },
  ""confidence"": 0.12
}",5250.0,True
gpt-5.6-sol,9,0x415,841dc8eb22e02252,"{
  ""interpretation"": ""Bytes 0-7 are constant (0x84, 0x1D, 0xC8, 0xEB, 0x22, 0xE0, 0x22, 0x52). No byte-level signal such as RPM, temperature, or counter can be inferred because every sample has the identical payload while the CAN ID changes. The bytes likely form a fixed opaque payload, identifier, or test pattern; the changing CAN ID may carry the actual varying value."",
  ""rule"": {
    ""byteIdx"": 0,
    ""bitMask"": ""0xFF"",
    ""scale"": 1.0,
    ""offset"": 0.0
  },
  ""confidence"": 0.12
}",4033.0,True
gpt-5.6-sol,10,0x41e,841dc8eb22e02252,"{
  ""interpretation"": ""Bytes 0-7 are constant raw values: [0x84, 0x1D, 0xC8, 0xEB, 0x22, 0xE0, 0x22, 0x52]. No byte-level RPM, temperature, counter, or checksum behavior can be inferred because every payload is identical while the CAN ID changes. The sequence likely reflects ID scanning/replay rather than normal signals for ID 0x41E."",
  ""rule"": {
    ""byteIdx"": 0,
    ""bitMask"": ""0xFF"",
    ""scale"": 1.0,
    ""offset"": 0.0
  },
  ""confidence"": 0.12
}",4610.0,True
gpt-5.6-sol,11,0x42b,841dc8eb22e02252,"{
  ""interpretation"": ""No byte-level signal meaning can be inferred because all payloads are identical while the CAN IDs change. Bytes 0-7 are constant raw values [0x84, 0x1D, 0xC8, 0xEB, 0x22, 0xE0, 0x22, 0x52]; there is no observable RPM, temperature, or payload counter. The changing arbitration ID may represent a scan or ID-level counter rather than normal traffic."",
  ""rule"": {
    ""byteIdx"": 0,
    ""bitMask"": ""0xFF"",
    ""scale"": 1.0,
    ""offset"": 0.0
  },
  ""confidence"": 0.08
}",4099.0,True
gpt-5.6-sol,12,0x437,841dc8eb22e02252,"{
  ""interpretation"": ""Bytes 0-7 are constant (84 1D C8 EB 22 E0 22 52), so no RPM, temperature, counter, or checksum can be inferred. The identical payload across many changing CAN IDs suggests a diagnostic/probing payload or logging/parsing artifact rather than a normal periodic signal. Byte 0 may be an opcode/header; bytes 1-7 are opaque constant parameters or signature data."",
  ""rule"": {
    ""byteIdx"": 0,
    ""bitMask"": ""0xFF"",
    ""scale"": 1.0,
    ""offset"": 0.0
  },
  ""confidence"": 0.15
}",4830.0,True
gpt-5.6-sol,13,0x442,841dc8eb22e02252,"{
  ""interpretation"": ""All observed frames have identical payloads despite changing CAN IDs, so no dynamic signals such as RPM, temperature, or counters can be established. Byte 0=0x84, byte 1=0x1D, byte 2=0xC8, byte 3=0xEB, byte 4=0x22, byte 5=0xE0, byte 6=0x22, byte 7=0x52; these most likely form a fixed signature/configuration value or replayed payload. The changing arbitration ID may itself be generated or swept rather than identifying one message stream."",
  ""rule"": {
    ""byteIdx"": 0,
    ",4236.0,True
gpt-5.6-sol,14,0x44d,841dc8eb22e02252,"{
  ""interpretation"": ""All payload bytes remain constant while the CAN ID changes, so signal semantics cannot be inferred. Byte 0=0x84, byte 1=0x1D, byte 2=0xC8, byte 3=0xEB, byte 4=0x22, byte 5=0xE0, byte 6=0x22, byte 7=0x52; these likely form a fixed identifier/configuration payload rather than RPM, temperature, or counters. The changing CAN ID may itself be generated incorrectly or encode a sequence."",
  ""rule"": {
    ""byteIdx"": 0,
    ""bitMask"": ""0xFF"",
    ""scale"": 1.0,
    ""offset"": 0.0
  ",5132.0,True
gpt-5.6-sol,15,0x459,841dc8eb22e02252,"{
  ""interpretation"": ""Bytes 0-7 are constant across all samples: B0=0x84, B1=0x1D, B2=0xC8, B3=0xEB, B4=0x22, B5=0xE0, B6=0x22, B7=0x52. No byte-level RPM, temperature, or counter can be inferred because the payload never changes; it is more likely a fixed identifier, test pattern, or opaque/authentication value. The changing CAN IDs suggest the ID, rather than the payload, may carry the varying value."",
  ""rule"": {
    ""byteIdx"": 0,
    ""bitMask"": ""0xFF"",
    ""scale"": 1.0,
    ""offset"": 0.0
  ",5631.0,True
gpt-5.6-sol,16,0x466,841dc8eb22e02252,"{
  ""interpretation"": ""No reliable physical signal can be inferred: every listed frame has the identical payload while the CAN ID changes, suggesting a static identifier/test pattern or capture artifact. Bytes 0-7 are constant values 0x84, 0x1D, 0xC8, 0xEB, 0x22, 0xE0, 0x22, 0x52; none can be identified as RPM, temperature, or counter without varying samples."",
  ""rule"": {
    ""byteIdx"": 0,
    ""bitMask"": ""0xFF"",
    ""scale"": 1.0,
    ""offset"": 0.0
  },
  ""confidence"": 0.12
}",4295.0,True
gpt-5.6-sol,17,0x472,841dc8eb22e02252,"{
  ""interpretation"": ""All observed payloads are identical despite changing CAN IDs, so no RPM, temperature, or counter can be inferred. Byte 0=0x84 unknown flags/value; byte 1=0x1D unknown; byte 2=0xC8 unknown; byte 3=0xEB unknown; byte 4=0x22 unknown; byte 5=0xE0 unknown; byte 6=0x22 unknown; byte 7=0x52 unknown, possibly checksum/static identifier. The changing arbitration ID, rather than the payload, may encode the swept or variable parameter."",
  ""rule"": {
    ""byteIdx"": 0,
    ""bitMask"": """,5948.0,True
gpt-5.6-sol,18,0x481,841dc8eb22e02252,"{""interpretation"":""Payload is invariant while arbitration IDs change, suggesting a static test/signature payload rather than live telemetry. B0=0x84 likely flags/status; B1=0x1D, B2=0xC8, B3=0xEB, B4=0x22, B5=0xE0, B6=0x22, B7=0x52 are unknown constant data, possibly configuration, identifier, or test-pattern bytes. No counter, RPM, or temperature can be established from one unique payload."",""rule"":{""byteIdx"":0,""bitMask"":""0xFF"",""scale"":1.0,""offset"":0.0},""confidence"":0.08}",7992.0,True
gpt-5.6-sol,19,0x493,841dc8eb22e02252,"{
  ""interpretation"": ""No reliable physical signal can be inferred because all payloads are identical while CAN IDs change. Byte 0=0x84, byte 1=0x1D, byte 2=0xC8, byte 3=0xEB, byte 4=0x22, byte 5=0xE0, byte 6=0x22, byte 7=0x52; these likely form a static payload, identifier, or test pattern rather than RPM, temperature, or a counter. The changing CAN ID may be the actual swept/counter field."",
  ""rule"": {
    ""byteIdx"": 0,
    ""bitMask"": ""0xFF"",
    ""scale"": 1.0,
    ""offset"": 0.0
  },
  ""confid",5839.0,True
gpt-5.6-sol,20,0x4a0,841dc8eb22e02252,"{
  ""interpretation"": ""Bytes 0-7 are constant (84 1D C8 EB 22 E0 22 52) across many different CAN IDs, suggesting a test/replay payload, gateway artifact, or parsing issue rather than live RPM/temperature/counter data. No changing byte, rolling counter, or checksum can be identified. Byte 0 may be treated as an opaque raw field; bytes 1-7 remain unknown."",
  ""rule"": {
    ""byteIdx"": 0,
    ""bitMask"": ""0xFF"",
    ""scale"": 1.0,
    ""offset"": 0.0
  },
  ""confidence"": 0.12
}",4916.0,True
gpt-5.6-sol,21,0x4ae,841dc8eb22e02252,"{""interpretation"":""Bytes 0-7 are constant (0x84,0x1D,0xC8,0xEB,0x22,0xE0,0x22,0x52); no RPM, temperature, counter, or checksum can be identified from invariant payloads. The changing CAN IDs suggest scanning/fuzzing or malformed grouping rather than normal signal traffic."",""rule"":{""byteIdx"":0,""bitMask"":""0xFF"",""scale"":1.0,""offset"":0.0},""confidence"":0.08}",5274.0,True
gpt-5.6-sol,22,0x4ba,841dc8eb22e02252,"{
  ""interpretation"": ""No reliable signal mapping can be inferred. Bytes 0-7 remain constant (0x84, 0x1D, 0xC8, 0xEB, 0x22, 0xE0, 0x22, 0x52) while the CAN ID changes, suggesting a fixed test payload, replay, or diagnostic scan rather than live RPM/temperature/counter data. No byte exhibits counter or checksum behavior."",
  ""rule"": {
    ""byteIdx"": 0,
    ""bitMask"": ""0xFF"",
    ""scale"": 1.0,
    ""offset"": 0.0
  },
  ""confidence"": 0.12
}",4663.0,True
gpt-5.6-sol,23,0x4c4,841dc8eb22e02252,"{
  ""interpretation"": ""Payload is constant across many different CAN IDs, so no byte-level physical signal can be inferred. Bytes 0-7 are fixed values [0x84, 0x1D, 0xC8, 0xEB, 0x22, 0xE0, 0x22, 0x52], likely a test/scanning pattern or static identifier rather than RPM, temperature, or counters. The changing CAN ID, not the payload, appears to carry the variation."",
  ""rule"": {
    ""byteIdx"": 0,
    ""bitMask"": ""0xFF"",
    ""scale"": 1.0,
    ""offset"": 0.0
  },
  ""confidence"": 0.18
}",4404.0,True
gpt-5.6-sol,24,0x4cf,841dc8eb22e02252,"{
  ""interpretation"": ""No byte-level physical signals can be inferred: bytes 0-7 are constant raw values [0x84, 0x1D, 0xC8, 0xEB, 0x22, 0xE0, 0x22, 0x52]. The history shows changing CAN IDs with an identical payload, suggesting scanning/fuzzing or replay rather than normal telemetry. Counters, checksums, RPM, and temperature are unsupported by the samples."",
  ""rule"": {
    ""byteIdx"": 0,
    ""bitMask"": ""0xFF"",
    ""scale"": 1.0,
    ""offset"": 0.0
  },
  ""confidence"": 0.12
}",4612.0,True
gpt-5.6-sol,25,0x4db,841dc8eb22e02252,"{
  ""interpretation"": ""No signal variation is available: the identical payload appears under many changing CAN IDs, suggesting a scan/replay artifact or fixed test pattern rather than normal telemetry. Byte 0=0x84, byte 1=0x1D, byte 2=0xC8, byte 3=0xEB, byte 4=0x22, byte 5=0xE0, byte 6=0x22, byte 7=0x52; their individual meanings cannot be determined. Treat each as an opaque raw byte until frames with changing payload and correlated vehicle state are captured."",
  ""rule"": {
    ""byteIdx"": 0,
   ",5326.0,True
gpt-5.6-sol,26,0x4e9,841dc8eb22e02252,"{
  ""interpretation"": ""Bytes 0-7 (84 1D C8 EB 22 E0 22 52) remain identical while the CAN identifier changes, so no byte can reliably be assigned to RPM, temperature, or a counter. The payload is likely an opaque constant, replay/test pattern, identifier-independent token, or encrypted/authentication data. Byte 0=0x84, byte 1=0x1D, byte 2=0xC8, byte 3=0xEB, byte 4=0x22, byte 5=0xE0, byte 6=0x22, byte 7=0x52; none shows observable signal variation."",
  ""rule"": {
    ""byteIdx"": 0,
    ""bitMask"": """,4850.0,True
gpt-5.6-sol,27,0x4f4,841dc8eb22e02252,"{
  ""interpretation"": ""No physical signal can be inferred because every observed frame has the identical payload while CAN IDs change. Bytes 0-7 are constant raw values: B0=0x84, B1=0x1D, B2=0xC8, B3=0xEB, B4=0x22, B5=0xE0, B6=0x22, B7=0x52. This likely represents a fixed test/fuzzing payload, opaque identifier, or static data rather than RPM, temperature, or a counter."",
  ""rule"": {
    ""byteIdx"": 0,
    ""bitMask"": ""0xFF"",
    ""scale"": 1.0,
    ""offset"": 0.0
  },
  ""confidence"": 0.12
}",6019.0,True
gpt-5.6-sol,28,0x502,841dc8eb22e02252,"{
  ""interpretation"": ""No byte-level signal can be inferred: bytes 0-7 remain constant (0x84, 0x1D, 0xC8, 0xEB, 0x22, 0xE0, 0x22, 0x52) while the listed CAN IDs change. This resembles ID scanning/fuzzing or a fixed diagnostic payload rather than periodic sensor data. Treat all bytes as opaque raw data; no counter, RPM, or temperature field is evident."",
  ""rule"": {
    ""byteIdx"": 0,
    ""bitMask"": ""0xFF"",
    ""scale"": 1.0,
    ""offset"": 0.0
  },
  ""confidence"": 0.12
}",5325.0,True
gpt-5.6-sol,29,0x510,841dc8eb22e02252,"{
  ""interpretation"": ""Bytes 0-7 are constant (84 1D C8 EB 22 E0 22 52) while the CAN ID changes, so no RPM, temperature, or counter can be identified. Likely a static payload, replay/test pattern, or capture-parsing issue. Byte meanings: B0=unknown/static, B1=unknown/static, B2=unknown/static, B3=unknown/static, B4=unknown/static, B5=unknown/static, B6=unknown/static, B7=unknown/static. More samples with changing vehicle state are required."",
  ""rule"": {
    ""byteIdx"": 0,
    ""bitMask"": ""0xFF"",",6968.0,True
gemini-3.6-flash,0,0x400,81287205359a0fb0,"```json
{
  ""interpretation"": ""Byte 0: System status flags; Bytes 1-2: Motor/Engine RPM or primary signal (0x2872); Byte 3: Temperature/State index (0x05); Bytes 4-5: Bus Voltage/Current raw payload (0x359A); Byte",20479.0,True
gemini-3.6-flash,1,0x42a,81287205359a0fb0,"```json
{
  ""interpretation"": ""Byte 0: System status flags (0x81); Bytes 1-2: Primary high-resolution signal (0x2872); Bytes 3-4: Engine/Motor Speed signal (0x0572 = 1394 RPM, Little-Endian); Bytes 5-6: Auxiliary sensor payload; Byte 7: High nibble counter / Low nibble CRC checksum."",
  ""rule"": {
    ""byteIdx"":",12811.0,True
gemini-3.6-flash,2,0x446,81287205359a0fb0,"```json
{
  ""interpretation"": ""Byte 0 (0x81): Status/Mode flags; Byte 1 (0x28): Sensor reading or target setpoint (40 decimal); Bytes 2-3 (0x7",15878.0,True
gemini-3.6-flash,3,0x468,81287205359a0fb0,"```json
{
  ""interpretation"": ""Static status/diagnostic payload consistent across IDs 0x400-0x468. Byte 0 (0x81) acts as a message header/status flag, Bytes 1-2 (0x2872) represent a fixed sensor offset or state value, Bytes 3-5 contain system status parameters, and Bytes 6-7 (0x0FB0) likely serve as a checksum or message tail."",
  ""rule"": {
    ""byteIdx"": 1,
    ""bitMask"": ""0xFF"",
    ""scale"": 1.0,
    ""offset"": 0.0
  },
  ""confidence"": 0.5
}
```",14275.0,True
gemini-3.6-flash,4,0x487,81287205359a0fb0,"```json
{
  ""interpretation"": ""Byte 0: Status/Mode bits (0x81); Bytes 1-2: Unsigned 16-bit sensor value 1 (0x2872 = 10354 raw); Bytes 3-4: Unsigned 16-bit sensor value 2 (0x0535 = 1333 raw",18542.0,True
gemini-3.6-flash,5,0x4ad,81287205359a0fb0,"```json
{
  ""interpretation"": ""Byte 0: Status/enable flags (0x81 = active status). Bytes 1-2: Multi-byte sensor/telemetry",18438.0,True
gemini-3.6-flash,6,0x4d4,81287205359a0fb0,"```json
{
  ""interpretation"": ""B0: Mode/Status flags (0x81), B1-B2: Primary sensor signal (0x2872 = 10354), B3-B4: Secondary sensor signal (0x0535 = 1333), B5: Auxiliary status byte (0x9A), B6: Sequence/Sub-ID counter (0x0F), B7: CRC/Checksum byte (0xB0). Payload remains static across observed IDs."",
  ""rule"": {
    ""byteIdx"": 1,
    ""bitMask"": ""0xFF"",
    ""scale"": 1.0,",17321.0,True
gemini-3.6-flash,7,0x4fa,81287205359a0fb0,"```json
{
  ""interpretation"": ""Byte 0: Status/Control flags (0x81 indicates active state); Bytes 1-2: Big-endian unsigned raw telemetry signal (0x2872 =",14302.0,True
gemini-3.6-flash,8,0x519,81287205359a0fb0,"```json
{
  ""interpretation"": ""Byte 0: System status/mode flags (0x81). Bytes 1-2: Primary unsigned sensor value (0x2872 = 10354). Bytes 3-4: Secondary sensor measurement (0x0535 = 1333). Bytes 5-7",12991.0,True
gemini-3.6-flash,9,0x535,81287205359a0fb0,"```json
{
  ""interpretation"": ""B0: Status/header (0x81); B1-B2: Primary sensor value (0x2872 = 10354 raw); B3-B4: Embedded CAN ID identifier (0x0535); B5-B6: Secondary sensor value (0x9A0F); B7: Checksum/",16166.0,True
gemini-3.6-flash,10,0x558,81287205359a0fb0,"```json
{
  ""interpretation"": ""Byte 0: System status flags (0x81); Bytes 1-2: Primary sensor value (Big-Endian, 0x2872 = 10354); Bytes 3-4: Secondary status value (0x0535 = 1333); Bytes 5-7: Fixed device payload/checksum."",
  ""rule"": {
    ""byteIdx"": 1,
    ""bitMask"": ""0xFFFF"",
    ""scale"": 1.0,
    ""offset"": 0.0
  },
  ""confidence"": 0.5
}
```",18112.0,True
gemini-3.6-flash,11,0x57f,81287205359a0fb0,,2773.0,False
gemini-3.6-flash,12,0x586,81287205359a0fb0,"```json
{
  ""interpretation"": ""Byte 0 (0x81): Control/Header flag. Bytes 1-2 (0x2872):",16830.0,True
gemini-3.6-flash,13,0x5a9,81287205359a0fb0,"```json
{
  ""interpretation"": ""B0: Control/Status flags (0x81), B1-B2: Big-endian 16-bit value (0x2872 = 10354), B3: Channel/State identifier (0x05), B4-B5: 16-bit data field (0x359A = 13722), B6: Sub-status/Nibble flags (0x0F), B7: Rolling counter/Checksum byte (0xB0)."",
  ""rule"": {
    ""byteIdx"": 1,
    ""bitMask"": ""0xFF"",
    ""scale"":",26403.0,True
gemini-3.6-flash,14,0x5e0,81287205359a0fb0,"```json
{
  ""interpretation"": ""Byte 0: Device status flags (0x81). Bytes 1-2: Main signal value (0x2872 = 10354 raw). Byte 3: Status/Temperature (0x05). Bytes 4-5: Secondary uint16 signal (0x359a). Byte 6: Sub-mode/nibble flags (0x0F). Byte 7: Rolling counter or checksum (0xB0)."",
  ""rule"": {
    ""byteIdx"": 1,
    ""bitMask"": ""0xFFFF"",
    ""scale",20874.0,True
gemini-3.6-flash,15,0x60b,81287205359a0fb0,"```json
{
  ""interpretation"": ""B0: Message/Object ID or Status header (0x81). B1-B2: Longitudinal Distance (16-bit",16777.0,True
gemini-3.6-flash,16,0x62f,81287205359a0fb0,"```json
{
  ""interpretation"": ""B0: Control header or status flags (0x81 = active/valid status); B1-B7: Static device identifier, calibration payload, or static status data across IDs."",
  ""rule"": {
    ""byteIdx"": 0,
    ""bitMask"": ""0xFF"",
    ""scale"": 1.0,
    ""offset"": 0.0
  },
  ""confidence"": 0.5
}
```",19234.0,True
gemini-3.6-flash,17,0x658,81287205359a0fb0,"```json
{
  ""interpretation"": ""Byte 0 (0x81): Node status/control flags (Bit 7 active). Bytes 1-2 (0x2872 = 10354): Primary sensor measurement value (16-bit big-endian). Byte 3 (0x05): Sub-mode or subsystem status. Bytes 4-5 (0x359A = 13722): Secondary sensor measurement value. Bytes 6-7 (0x0FB0): Reserved status or checksum. Payload is static across all recorded IDs."",
  ""rule"": {
    ""byteIdx"": 1,
    ""bitMask"": ""0xFFFF"",
    ""scale"": 1.0,
    ""offset"": 0.0
  },
  ""confidence"": 0.5
}
```",12687.0,True
gemini-3.6-flash,18,0x673,81287205359a0fb0,"```json
{
  ""interpretation"": ""B0: System status/flags (0x81), B1-B2: Primary 16-bit signal (0x2872 = 10354, e.g., raw",14170.0,True
gemini-3.6-flash,19,0x690,81287205359a0fb0,"```json
{
  ""interpretation"": ""Byte 0 (0x81): Status/Header flags or frame identifier. Bytes 1-2 (0x2872): Fixed 16-bit reference value (10354 decimal). Bytes 3-4 (0x0535): Static sensor reading (1333 decimal). Bytes 5-6 (0x9A0F): Secondary internal parameter. Byte 7 (0xB0): Rolling counter or checksum byte. Note: Payload remains completely static across multiple sequential CAN IDs."",
  ""rule"": {
    ""byteIdx"": 0,
    ""bitMask"": ""0xFF"",
    ""scale"": 1.0,
    ""offset"": 0.0
  },
  ""confidence"": 0.",21916.0,True
gemini-3.6-flash,20,0x6bd,81287205359a0fb0,"```json
{
  ""interpretation"": ""B0: Master status/validity flags (0x81 = active/valid flag set); B1-B2: System param 1 (0x2872 = 10354); B3-B",16780.0,True
gemini-3.6-flash,21,0x6e0,81287205359a0fb0,,614.0,False
gemini-3.6-flash,22,0x6e2,81287205359a0fb0,,1277.0,False
gemini-3.6-flash,23,0x6e6,81287205359a0fb0,,1030.0,False
gemini-3.6-flash,24,0x6e9,81287205359a0fb0,,134.0,False
gemini-3.6-flash,25,0x6eb,81287205359a0fb0,,159.0,False
gemini-3.6-flash,26,0x6ed,81287205359a0fb0,,617.0,False
gemini-3.6-flash,27,0x6ef,81287205359a0fb0,,613.0,False
gemini-3.6-flash,28,0x6f1,81287205359a0fb0,,778.0,False
gemini-3.6-flash,29,0x6f4,81287205359a0fb0,,175.0,False
